"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
cbaaa82f-f896-4368-af18-4a4beea11ed8,1681370611365,"{""_id"":""214841492"",""date_auto"":""2023-01-24"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
034a4cef-6433-47cb-83d3-f3cfc9575fb2,1681370611365,"{""_id"":""214841739"",""date_auto"":""2023-01-24"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
dee23230-040f-4296-97f8-29b562e36b25,1681370611365,"{""_id"":""214861213"",""date_auto"":""2023-01-24"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
3c303a81-e825-448c-aca8-d3ef20150429,1681370611365,"{""_id"":""214867480"",""date_auto"":""2023-01-24"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
6d957a13-2860-4bf9-9769-4ec1fe45f7f4,1681370611365,"{""_id"":""214879726"",""date_auto"":""2023-01-24"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
b428b18c-d3ea-4fc4-a8b1-008969cb2be0,1681370611365,"{""_id"":""214894107"",""date_auto"":""2023-01-24"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
c1cd4bb6-e578-4106-9ef7-a1d2f9d75fcc,1681370611365,"{""_id"":""215011066"",""date_auto"":""2023-01-25"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
6ab5552e-f797-4540-9d0e-37ffb35b474d,1681370611365,"{""_id"":""215011881"",""date_auto"":""2023-01-25"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
cb3f7c94-369b-4459-a3ba-a0c5e891dd40,1681370611365,"{""_id"":""215012176"",""date_auto"":""2023-01-25"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
ddef9705-4ccc-4a01-ab1f-42b03e1af58e,1681370611365,"{""_id"":""215012571"",""date_auto"":""2023-01-25"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
1287110c-2102-4944-9145-8fd492ad0136,1681370611365,"{""_id"":""215012751"",""date_auto"":""2023-01-25"",""facility"":""Gomia"",""shift_type"":""1"",""any_issue"":false}"
94aa2c8f-09d2-4350-93b9-b20f24bcf1a3,1681370611365,"{""_id"":""215083494"",""date_auto"":""2023-01-25"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
d20d5f54-c909-4196-b3fc-9232e5a987d1,1681370611365,"{""_id"":""215083682"",""date_auto"":""2023-01-25"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
1e5a1789-710b-41a5-9e19-c4936d11c04f,1681370611365,"{""_id"":""215102768"",""date_auto"":""2023-01-25"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
2da2ea90-472a-4990-8448-4bbc666386e4,1681370611365,"{""_id"":""215116197"",""date_auto"":""2023-01-25"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
67af8f6a-64f9-4683-b390-d62c894e1ed8,1681370611365,"{""_id"":""215125453"",""date_auto"":""2023-01-25"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
70e39cf9-9546-4e2f-94a9-2e5b01fdcb28,1681370611365,"{""_id"":""215142489"",""date_auto"":""2023-01-25"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
3d0d8112-dad8-4c7f-8cfc-ca1ec3a34b99,1681370611365,"{""_id"":""215261320"",""date_auto"":""2023-01-26"",""facility"":""Basgoda"",""shift_type"":""1"",""any_issue"":false}"
c828b8c2-6cf9-4a13-86e0-aa6e6b10e041,1681370611365,"{""_id"":""215261479"",""date_auto"":""2023-01-26"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
ec37ebf6-7559-4a42-a7f9-033d8838c329,1681370611365,"{""_id"":""215261681"",""date_auto"":""2023-01-26"",""facility"":""Peterbaar"",""shift_type"":""1"",""any_issue"":false}"
dfd969c1-ea43-48de-8248-7e00dd3dfdc6,1681370611365,"{""_id"":""215262492"",""date_auto"":""2023-01-26"",""facility"":""Azad Nagar"",""shift_type"":""1"",""any_issue"":false}"
b7d0b0aa-a08e-466f-9b95-2d59af451e43,1681370611365,"{""_id"":""215274299"",""date_auto"":""2023-01-26"",""facility"":""Basgoda North"",""shift_type"":""1"",""any_issue"":false}"
30927731-4d2f-413e-a8cb-d7f305ebe31d,1681370611365,"{""_id"":""215336418"",""date_auto"":""2023-01-26"",""facility"":""Basgoda"",""shift_type"":""2"",""any_issue"":false}"
538d88b4-ef5c-4992-a40f-6fcd8b77d975,1681370611365,"{""_id"":""215338943"",""date_auto"":""2023-01-26"",""facility"":""Gomia"",""shift_type"":""2"",""any_issue"":false}"
d27fc1fa-0549-495a-a1ca-87c30386c130,1681370611365,"{""_id"":""215356953"",""date_auto"":""2023-01-26"",""facility"":""Basgoda North"",""shift_type"":""2"",""any_issue"":false}"
3a79fab7-1698-447e-9e18-7b8b5a3c8097,1681370611365,"{""_id"":""215371818"",""date_auto"":""2023-01-26"",""facility"":""Azad Nagar"",""shift_type"":""2"",""any_issue"":false}"
f62bfada-0c5a-4a45-abdf-dabc300682f8,1681370611365,"{""_id"":""215376767"",""date_auto"":""2023-01-26"",""facility"":""Peterbaar"",""shift_type"":""2"",""any_issue"":false}"
8a8df9ff-d206-44cf-9402-5219fe09e264,1681370611365,"{""_id"":""215394113"",""date_auto"":""2023-01-26"",""facility"":""Dundibagh"",""shift_type"":""2"",""any_issue"":false}"
c1fbff8b-9fb2-4172-9c67-7b48d1e34f1f,1681370611365,"{""_id"":""215518919"",""date_auto"":""2023-01-27"",""facility"":""Dundibagh"",""shift_type"":""1"",""any_issue"":false}"
